Taxon	Mnemonic	Scientific name
1573476		Homo sapiens/Rattus norvegicus xenograft
339613		Homotherium
2048657		Homotherium latidens
339614		Homotherium serum
325167		Hoolock
61851	HOOHO	Hoolock hoolock
593543		Hoolock leuconedys
1934191		Hoolock leuconedys x Hoolock tianxing
1934190		Hoolock tianxing
176500		Hoplomys
176501	HOPGY	Hoplomys gymnurus
1470803		Hsunycteris
1470804		Hsunycteris cadenai
2161707		Hsunycteris dashe
1470994		Hsunycteris pattoni
138705	HSUTH	Hsunycteris thomasi
746122		Huetia
745256		Huetia leucorhinus
95911		Hyaena
172271	HYABR	Hyaena brunnea
95912	HYAHY	Hyaena hyaena
9676		Hyaenidae
71161		Hybomys
2107260		Hybomys badius
2793980		Hybomys basilii
2107261		Hybomys eisentrauti
410827	HYBLU	Hybomys lunaris
2107262		Hybomys planifrons
2107263		Hybomys rufocanus
2781602		Hybomys sp. n. VVB-2020
2107264		Hybomys trivirgatus
71162	HYBUN	Hybomys univittatus
452640		Hydrictis
452641	HYDML	Hydrictis maculicollis
10147		Hydrochaeridae
10148		Hydrochoerus
10149	HYDHY	Hydrochoerus hydrochaeris
63630		Hydrodamalis
63631	HYDGI	Hydrodamalis gigas
160447		Hydromys
160448	HYDCR	Hydromys chrysogaster
160451		Hydromys neobrittanicus
9882		Hydropotes
9883	HYDIN	Hydropotes inermis
344906		Hydropotes inermis argyropus
34876		Hydropotinae
29085		Hydrurga
29086	HYDLE	Hydrurga leptonyx
2494277		Hyelaphus
2494278		Hyelaphus porcinus
666914		Hyemoschus
666915		Hyemoschus aquaticus
342584		Hyladelphys
342585		Hyladelphys kalinowskii
530174		Hylaeamys
379650		Hylaeamys acritus
530175		Hylaeamys laticeps
89099	HYLMG	Hylaeamys megacephalus
655593		Hylaeamys perenensis
2053720		Hylaeamys tatei
530176	HYLYU	Hylaeamys yunganus
9578		Hylobates
9579	HYLAG	Hylobates agilis
716690		Hylobates agilis agilis
9583		Hylobates agilis unko
716691		Hylobates albibarbis
9587	HYLKL	Hylobates klossii
9580	HYLLA	Hylobates lar
716695		Hylobates lar carpenteri
716696		Hylobates lar entelloides
716697		Hylobates lar lar
716698		Hylobates lar vestitus
81572	HYLML	Hylobates moloch
9588	HYLME	Hylobates muelleri
716694		Hylobates muelleri abbotti
716693		Hylobates muelleri funereus
716692		Hylobates muelleri muelleri
9589	HYLPI	Hylobates pileatus
9581		Hylobates sp.
288892		Hylobates sp. AMA-2004
419588		Hylobates sp. ECACC MLA144
280856		Hylobates sp. IGL-2004
2023128		Hylobates sp. OH-2017
425245		Hylobates sp. PS-2007
150249		Hylobates sp. TIB-201
9577		Hylobatidae
673353		Hylochoerus
673354		Hylochoerus meinertzhageni
48896		Hylomys
1795319		Hylomys cf. suillus JJS-2016
1543302		Hylomys megalotis
136086		Hylomys parvus
1543303		Hylomys sp. AAB-2014
48897		Hylomys suillus
48902		Hylomys suillus dorsalis
48900		Hylomys suillus maxi
48899		Hylomys suillus microtinus
48898		Hylomys suillus siamensis
48901		Hylomys suillus suillus
34857		Hylomyscus
337582		Hylomyscus aeta
34858	HYLAL	Hylomyscus alleni
1254423		Hylomyscus anselli
1427028		Hylomyscus arcimontensis
337583		Hylomyscus baeri
2696704		Hylomyscus cf. alleni VVN-2020
2696705		Hylomyscus cf. anselli VVN-2020
337588		Hylomyscus cf. kaimosae
248796	HYLDE	Hylomyscus denniae
1216344		Hylomyscus denniae vulcanorum
1427027		Hylomyscus endorobae
1159790		Hylomyscus grandis
2695852		Hylomyscus heinrichorum
163697		Hylomyscus kaimosae
1680147		Hylomyscus kerbispeterhansi
2735142		Hylomyscus mpungamachagorum
913014		Hylomyscus pamfi
209855	HYLPR	Hylomyscus parvus
2696709		Hylomyscus parvus group sp. 1 VVN-2020
2696710		Hylomyscus parvus group sp. 2 VVN-2020
2696711		Hylomyscus parvus group sp. 3 VVN-2020
2735143		Hylomyscus pygmaeus
337584		Hylomyscus simus
2696712		Hylomyscus simus group sp. 1 VVN-2020
2696713		Hylomyscus simus group sp. 2 VVN-2020
1427143		Hylomyscus sp. 1 TCD-2013
1158277		Hylomyscus sp. 1 VN-2012
2696706		Hylomyscus sp. 1 VVN-2020
1158279		Hylomyscus sp. 10 VN-2012
1158280		Hylomyscus sp. 2 VN-2012
2696707		Hylomyscus sp. 2 VVN-2020
1261108		Hylomyscus sp. 3 VN-2012
1261110		Hylomyscus sp. 4 VN-2012
1158281		Hylomyscus sp. 6 VN-2012
1158282		Hylomyscus sp. 7 VN-2012
2696708		Hylomyscus sp. 7 VVN-2020
980875		Hylomyscus sp. CIV1227
980874		Hylomyscus sp. CIV839
980876		Hylomyscus sp. CIV843
337585		Hylomyscus sp. VVN-2005.1
337586		Hylomyscus sp. VVN-2005.2
337587		Hylomyscus sp. VVN-2005.3
2735144		Hylomyscus stanleyi
41265	HYLST	Hylomyscus stella
2735145		Hylomyscus thornesmithae
397097		Hylomyscus walterverheyeni
148044		Hylonycteris
148051	HYLUN	Hylonycteris underwoodi
100944		Hylopetes
254705	HYLAB	Hylopetes alboniger
254706	HYLLP	Hylopetes lepidus
254707	HYLNI	Hylopetes nigripes
100945	HYLPA	Hylopetes phayrei
1680128		Hylopetes phayrei electilis
254708	HYLSA	Hylopetes spadiceus
337220		Hyomys
337221		Hyomys goliath
1933117		Hyorhinomys
1638931		Hyorhinomys stuempkei
226554		Hyosciurus
226555		Hyosciurus heinrichi
1655506		Hyosciurus ileile
1472671		Hyperacrius
1472672		Hyperacrius fertilis
48743		Hyperoodon
48744	HYPAP	Hyperoodon ampullatus
74392	HYPPL	Hyperoodon planifrons
2033400		Hypnomys
2033401		Hypnomys morpheus
89378		Hypogeomys
89379		Hypogeomys antimena
448083		Hypsignathus
448084	HYPMN	Hypsignathus monstrosus
1091513		Hypsignathus sp. FCA-2011
65622		Hypsiprymnodon
65631	HYPMS	Hypsiprymnodon moschatus
109484		Hypsugo
999321		Hypsugo alaschanicus
1162376		Hypsugo anchietae
1928619		Hypsugo arabicus
412094		Hypsugo ariel
1578732		Hypsugo bemainty
342860		Hypsugo cadornae
1048813		Hypsugo cf. darwinii
1897726		Hypsugo dolichodon
1788295		Hypsugo macrotis
1310230		Hypsugo petersi
867834		Hypsugo pulveratus
109485	HYPSA	Hypsugo savii
867833		Hypsugo sp. A CMF-2010
509027		Hypsugo sp. C1
509028		Hypsugo sp. C2
509029		Hypsugo sp. C4
412093		Hypsugo sp. FFM-2006A
412092		Hypsugo sp. FFM-2006B
1048812		Hypsugo sp. Hsav-III-1
1838143		Hypsugo sp. JA-2016a
509030		Hypsugo sp. N1
509031		Hypsugo sp. N2
509032		Hypsugo sp. N7
509033		Hypsugo sp. R1
9810		Hyracoidea
1068019		Hyracoidea sp. BOLD:AAU2359
10135		Hystricidae
33550	9HYST	Hystricomorpha
10136		Hystrix
10138	HYSAF	Hystrix africaeaustralis
143286	HYSBR	Hystrix brachyura
1758208		Hystrix brachyura hodgsoni
1936104		Hystrix crassispinis
10137	HYSCR	Hystrix cristata
192883		Hystrix indica
1960321		Hystrix sp. AG-2017
360966		Ia
360967		Ia io
205598		Ichneumia
205599	ICHAL	Ichneumia albicauda
2028559		Ichthyomys
2028560		Ichthyomys stolzmanni
1141640		Ictidomys
99844		Ictidomys mexicanus
99845		Ictidomys mexicanus mexicanus
99846		Ictidomys parvidens
1248327		Ictidomys parvidens x Ictidomys tridecemlineatus
43179	ICTTR	Ictidomys tridecemlineatus
100392		Ictidomys tridecemlineatus arenicola
55049		Ictonyx
470560		Ictonyx libyca
55050	ICTST	Ictonyx striatus
27664		Idionycteris
27665	IDIPH	Idionycteris phyllotis
101666		Idiurus
101667	IDIMA	Idiurus macrotis
221923		Indopacetus
221924	INDPC	Indopacetus pacificus
34826		Indri
34827	INDIN	Indri indri
30599		Indriidae
9724		Inia
1454009		Inia araguaiaensis
149089		Inia boliviensis
9725	INIGE	Inia geoffrensis
149090		Inia geoffrensis geoffrensis
202275		Inia geoffrensis humboldtiana
197540		Iniidae
1090583		Insectivora sp. 10ZRD#32
854687		Insectivora sp. BOLD:AAC6933
854688		Insectivora sp. BOLD:AAC6934
854689		Insectivora sp. BOLD:AAC8528
854690		Insectivora sp. BOLD:AAC8529
854691		Insectivora sp. BOLD:AAC8530
854692		Insectivora sp. BOLD:AAC8531
854693		Insectivora sp. BOLD:AAC9163
854694		Insectivora sp. BOLD:AAD1369
854695		Insectivora sp. BOLD:AAD1370
854696		Insectivora sp. BOLD:AAD8808
854697		Insectivora sp. BOLD:AAE3121
854698		Insectivora sp. BOLD:AAE3153
854699		Insectivora sp. BOLD:AAE3162
854700		Insectivora sp. BOLD:AAE3163
854701		Insectivora sp. BOLD:AAE3164
854702		Insectivora sp. BOLD:AAE7731
854703		Insectivora sp. BOLD:AAE7732
854704		Insectivora sp. BOLD:AAE7733
854705		Insectivora sp. BOLD:AAE8658
854706		Insectivora sp. BOLD:AAE8659
854707		Insectivora sp. BOLD:AAE8662
854708		Insectivora sp. BOLD:AAF1910
854709		Insectivora sp. BOLD:AAJ0017
862060		Insectivora sp. FCMUN255-09
226812		Iomys
226813		Iomys horsfieldi
29112		Irenomys
29113		Irenomys tarsalis
37888		Isoodon
120734		Isoodon auratus
1031270		Isoodon auratus auratus
120736		Isoodon auratus barrowensis
120743		Isoodon fusciventer
37698	ISOMA	Isoodon macrourus
120737		Isoodon macrourus macrourus
120738		Isoodon macrourus moresbyensis
65612	ISOOB	Isoodon obesulus
120742		Isoodon obesulus affinis
120741		Isoodon obesulus nauticus
120740		Isoodon obesulus obesulus
120739		Isoodon obesulus peninsulae
2767847		Isoodon peninsulae
30623		Isothrix
490304		Isothrix barbarabrownae
30624	ISOBI	Isothrix bistriata
490302	ISONE	Isothrix negrensis
490303		Isothrix orinoci
30625		Isothrix pagurus
297005	ISOSI	Isothrix sinnamariensis
56320		Isthmomys
2787791		Isthmomys flavidus
56321	ISTPI	Isthmomys pirrensis
48867		Jaculus
1041418		Jaculus blanfordi
1652694		Jaculus deserti
51337	JACJA	Jaculus jaculus
1567021		Jaculus jaculus hirtipes
347513		Jaculus jaculus vocator
48868	JACOR	Jaculus orientalis
2171713		Jaculus sp. 'ex gr jaculus'
218788		Juliomys
440272		Juliomys ossitenuis
218789		Juliomys pictipes
230106		Juliomys rimofrons
431887		Juliomys sp. AB 187
431885		Juliomys sp. AB 196
431886		Juliomys sp. AB 258
431888		Juliomys sp. MBML 2783
431883		Juliomys sp. MN 69752
431884		Juliomys sp. MZUSP 33170
431882		Juliomys sp. UFMG 3173
1809404		Juliomys ximenezi
106102		Juscelinomys
128983		Juscelinomys huanchacae
2060319		Kadarsanomys
2060320		Kadarsanomys sodyi
176502		Kannabateomys
176503	KANAM	Kannabateomys amblyonyx
59454		Kerivoula
1429989		Kerivoula argentata
867835		Kerivoula cf. hardwickii CMF-2010
867836		Kerivoula cf. lenis CMF-2010
294654		Kerivoula cf. papillosa
1987007		Kerivoula cuprosa
2015597		Kerivoula furva
155035	KERHA	Kerivoula hardwickii
481313		Kerivoula intermedia
867839		Kerivoula kachinensis
867840		Kerivoula krauensis
2591342		Kerivoula lanosa
481312		Kerivoula lenis
685729	KERMI	Kerivoula minuta
59455	KERPA	Kerivoula papillosa
258925	KERPE	Kerivoula pellucida
867838		Kerivoula picta
910446		Kerivoula sp. FAK-2010
2069574		Kerivoula sp. FMNH 190110
2069576		Kerivoula sp. T017154
633648		Kerivoula titania
481314		Kerivoula whiteheadi
181538		Kerodon
866102		Kerodon acrobata
181539	KERRU	Kerodon rupestris
9961		Kobus
9962	KOBEL	Kobus ellipsiprymnus
91877		Kobus ellipsiprymnus defassa
91878		Kobus ellipsiprymnus ellipsiprymnus
59530	KOBKO	Kobus kob
126478		Kobus kob kob
436448		Kobus kob leucotis
126479		Kobus kob thomasi
59531	KOBLE	Kobus leche
91879		Kobus leche kafuensis
91880		Kobus leche leche
91881		Kobus leche smithemani
59532	KOBME	Kobus megaceros
59533	KOBVA	Kobus vardonii
9751		Kogia
27615	KOGBR	Kogia breviceps
9752	KOGSI	Kogia sima
1799707		Komodomys
1799708		Komodomys rintjanus
89120		Kunsia
1604307		Kunsia sp. ULB-2015a
1608534		Kunsia sp. ULB-2015b
89121	KUNTO	Kunsia tomentosus
258926		Laephotis
568929		Laephotis botswanae
110938	LAECA	Laephotis capensis
2778572		Laephotis cf. kirinyaga TD-2020
2778571		Laephotis kirinyaga
2778564		Laephotis malagasyensis
1162378		Laephotis matroka
258927		Laephotis namibensis
2778648		Laephotis robertsi
2778581		Laephotis sp. FMNH 222779
2778582		Laephotis sp. FMNH 222781
2778583		Laephotis sp. FMNH 222782
2778584		Laephotis sp. FMNH 222784
2778585		Laephotis sp. FMNH 222785
2778565		Laephotis stanleyi
294650	LAEWI	Laephotis wintoni
103593		Lagenodelphis
103594	LAGHO	Lagenodelphis hosei
27609		Lagenorhynchus
90246	LAGAC	Lagenorhynchus acutus
27610	LAGAL	Lagenorhynchus albirostris
103586	LAGAU	Lagenorhynchus australis
103587	LAGCR	Lagenorhynchus cruciger
90247	LAGOL	Lagenorhynchus obliquidens
27611	LAGOB	Lagenorhynchus obscurus
84622		Lagidium
443227		Lagidium cf. cariamangense
439226		Lagidium cf. peruanum
236481		Lagidium peruanum
84623		Lagidium viscacia
236487		Lagidium viscacia boxi
126149		Lagidium viscacia cuvieri
236488		Lagidium viscacia perlutea
126150		Lagidium viscacia viscacia
225199		Lagidium wolffsohni
9975	9LAGO	Lagomorpha
829845		Lagomorpha sp. BOLD:AAA4521
1068053		Lagomorpha sp. BOLD:AAB1294
829846		Lagomorpha sp. BOLD:AAB8771
1068054		Lagomorpha sp. BOLD:AAC0555
829847		Lagomorpha sp. BOLD:AAC0557
829848		Lagomorpha sp. BOLD:AAC0558
829849		Lagomorpha sp. BOLD:AAC0559
829850		Lagomorpha sp. BOLD:AAD2034
829851		Lagomorpha sp. BOLD:AAD2035
829852		Lagomorpha sp. BOLD:AAI0224
829853		Lagomorpha sp. BOLD:AAI0878
975609		Lagomorpha sp. BOLD:AAN2686
1068055		Lagomorpha sp. BOLD:AAV6889
65623		Lagorchestes
65624	LAGCO	Lagorchestes conspicillatus
65632	LAGHI	Lagorchestes hirsutus
10153		Lagostomus
10154	LAGMA	Lagostomus maximus
65633		Lagostrophus
65634	LAGFA	Lagostrophus fasciatus
9518		Lagothrix
767357		Lagothrix cana
2565305		Lagothrix flavicauda
9519	LAGLA	Lagothrix lagotricha
767355		Lagothrix lugens
767356		Lagothrix poeppigii
638937		Lagothrix sp. CCS-2009a
1967456		Lagothrix sp. EG-2017
2565306		Lagothrix tschudii
175521		Lagurus
175522		Lagurus lagurus
9839		Lama
9844	LAMGL	Lama glama
273916		Lama glama argentina
273915		Lama glama ccara
273914		Lama glama chaku
9840	LAMGU	Lama guanicoe
273908		Lama guanicoe cacsilensis
273911		Lama guanicoe guanicoe
273910		Lama guanicoe huanacus
273909		Lama guanicoe voglii
9843	LAMVI	Lama vicugna
1261105		Lamottemys
1261106		Lamottemys okuensis
148063	LAMBR	Lampronycteris brachyotis
340179		Laonastes
340180		Laonastes aenigmamus
340178		Laonastidae
226557		Lariscus
226558		Lariscus insignis
1684327		Lariscus niobe
1684337		Lariscus obscurus
27666		Lasionycteris
27667	LASNO	Lasionycteris noctivagans
399233		Lasiopodomys
407171		Lasiopodomys brandtii
1449541	LASGR	Lasiopodomys gregalis
399234		Lasiopodomys mandarinus
1701393		Lasiopodomys raddei
30666		Lasiorhinus
30667		Lasiorhinus krefftii
30668		Lasiorhinus latifrons
72130		Lasiurus
258931		Lasiurus atratus
258932		Lasiurus blossevillii
1691932		Lasiurus blossevillii frantzii
258930	LASBO	Lasiurus borealis
257879	LASCI	Lasiurus cinereus
1857021		Lasiurus minor
1691931		Lasiurus pfeifferi
1691934		Lasiurus salinae
258929	LASSE	Lasiurus seminolus
160977		Lasiurus sp.
159319		Lasiurus sp. MVZ_AD522
2720563		Lasiurus sp. n. SAP-2020
1691933		Lasiurus varius
556918		Latidens
556919		Latidens salimalii
314145		Laurasiatheria
1582324		Lavia
1582325		Lavia frons
81934		Leggadina
81935	LEGFO	Leggadina forresti
81936	LEGLA	Leggadina lakedownensis
55143		Leithiinae
2171664		Leiuromys
2171666		Leiuromys occasius
663698		Lemmiscus
663699		Lemmiscus curtatus
79948		Lemmus
592740		Lemmus amurensis
79949	LEMLE	Lemmus lemmus
84769		Lemmus sibiricus
1325461		Lemmus sp. 1 VKL-2013
84770	LEMTI	Lemmus trimucronatus
54110		Lemniscomys
54111	LEMBA	Lemniscomys barbarus
644969		Lemniscomys barbarus barbarus
61159	LEMBE	Lemniscomys bellieri
2789417		Lemniscomys cf. roseveari AH-2020
472710		Lemniscomys griselda
2772418		Lemniscomys linulus
121565	LEMMA	Lemniscomys macculus
2772419		Lemniscomys mittendorfi
121566	LEMRO	Lemniscomys rosalia
1239839		Lemniscomys sp. IN-2012
121567	LEMST	Lemniscomys striatus
121568		Lemniscomys zebra
9446		Lemur
9447	LEMCA	Lemur catta
69491		Lemur sp.
9445		Lemuridae
376915		Lemuriformes
2683855		Lenomys
2683857		Lenomys meyeri
2021986		Lenothrix
2021987		Lenothrix canus
29114		Lenoxus
29115		Lenoxus apicalis
2681187		Leontocebus
1618156		Leontocebus cruzlimai
9487	LEOFU	Leontocebus fuscicollis
48018		Leontocebus fuscicollis fuscicollis
881947		Leontocebus fuscicollis illigeri
881950		Leontocebus fuscicollis lagonotus
881946		Leontocebus fuscicollis leucogenys
881949	LEOFN	Leontocebus fuscicollis nigrifrons
343424	LEOFW	Leontocebus fuscicollis weddelli
9489	LEONI	Leontocebus nigricollis
873070		Leontocebus nigricollis nigricollis
122388		Leontocebus tripartitus
30587		Leontopithecus
57374	LEOCY	Leontopithecus chrysomelas
58710	LEOCH	Leontopithecus chrysopygus
30588	LEORO	Leontopithecus rosalia
46841		Leopardus
61406	LEOCO	Leopardus colocolo
46844	LEOGE	Leopardus geoffroyi
61386	LEOGU	Leopardus guigna
1608501		Leopardus guttulus
713925		Leopardus jacobita
32538	LEOPA	Leopardus pardalis
1051137		Leopardus pardalis albescens
46842	LEOTI	Leopardus tigrinus
61382	LEOWI	Leopardus wiedii
41266		Leopoldamys
83756	LEOED	Leopoldamys edwardsi
1325300		Leopoldamys herberti
1268271		Leopoldamys milleti
857467		Leopoldamys neilli
1305941		Leopoldamys revertens
69073	LEOSA	Leopoldamys sabanus
1480181		Leopoldamys sp. L1
9452		Lepilemur
342399	LEPAI	Lepilemur aeeclis
886957		Lepilemur ahmansonorum
342401	LEPAN	Lepilemur ankaranensis
886958		Lepilemur betsileo
78583	LEPDO	Lepilemur dorsalis
122230	LEPED	Lepilemur edwardsi
886959		Lepilemur fleuretae
886960		Lepilemur grewcockorum
886961		Lepilemur hollandorum
756882		Lepilemur hubbardorum
486960		Lepilemur jamesorum
100475	LEPLC	Lepilemur leucopus
458171		Lepilemur manasamody
185457	LEPMR	Lepilemur microdon
886963		Lepilemur milanoii
236287	LEPMS	Lepilemur mitsinjoensis
378517		Lepilemur mittermeieri
9453	LEPMU	Lepilemur mustelinus
458173		Lepilemur otto
886964		Lepilemur petteri
886965	LEPRA	Lepilemur randrianasoloi
78866	LEPRU	Lepilemur ruficaudatus
342398	LEPSH	Lepilemur sahamalazensis
886966		Lepilemur scottorum
236288	LEPSL	Lepilemur seali
78584	LEPST	Lepilemur septentrionalis
400023		Lepilemur sp. hubbardi
185590		Lepilemur sp. RANO234
185591		Lepilemur sp. RANO235
185458		Lepilemur sp. RANO236
886967		Lepilemur tymerlachsoni
886968		Lepilemur wrightae
30614		Lepilemuridae
9979		Leporidae
1002242		Leporidae environmental sample
887056		Leporidae sp. JRA-2010
253151		Leporillus
253152		Leporillus conditor
61404		Leptailurus
61405	LEPSR	Leptailurus serval
1403448		Leptailurus serval x Caracal caracal
442571		Leptomys
442572		Leptomys elegans
9712		Leptonychotes
9713	LEPWE	Leptonychotes weddellii
55053		Leptonycteris
55054	LEPCU	Leptonycteris curasoae
59456		Leptonycteris nivalis
700936		Leptonycteris yerbabuenae
9980		Lepus
62617	LEPAL	Lepus alleni
48086	LEPAM	Lepus americanus
62618	LEPAR	Lepus arcticus
156448	LEPBR	Lepus brachyurus
216613		Lepus brachyurus angustidens
216878		Lepus brachyurus brachyurus
48087	LEPCL	Lepus californicus
365145		Lepus californicus melanotis
795837		Lepus californicus xanti
62619	LEPCO	Lepus callotis
9981	LEPCA	Lepus capensis
93841		Lepus capensis aurigineus
93840		Lepus capensis cinnamomeus
100231		Lepus capensis mediterraneus
93839		Lepus capensis swinhoei
187398	LEPCS	Lepus castroviejoi
91798	LEPCB	Lepus comus
1604688		Lepus comus comus
1604689		Lepus comus peni
1604690		Lepus comus pygmaeus
258242		Lepus coreanus
100181	LEPCR	Lepus corsicanus
73859		Lepus crawshayi
9983	LEPEU	Lepus europaeus
365146		Lepus europaeus europaeus
430913		Lepus flavigularis
100182	LEPGR	Lepus granatensis
100183		Lepus habessinicus
274686		Lepus hainanus
795836		Lepus insularis
112021	LEPMN	Lepus mandshuricus
1394729		Lepus microtis
2791018		Lepus nigricollis
112018	LEPOI	Lepus oiostolus
112019		Lepus oiostolus oiostolus
112020		Lepus oiostolus qinghaiensis
62620	LEPOT	Lepus othus
1418021		Lepus peguensis
2737874		Lepus saharae
63224	LEPSX	Lepus saxatilis
